P(1h);0; 50; 100; 150; 200; 250; 300; 350; 400; 450; 500; 550; 600; 650; 700; 750; 800; 850; 900; 950; 1000; 1050; 1100; 1150; 1200; 1250; 1300; 1350; 1400; 1450; 1500; 1550; 1600; 1650; 1700; 1750; 1800; 1850; 1900; 1950; 2000; 2050; 2100; 2150; 2200; 2250; 2300; 2350; 2400; 2450; 2500; 2550; 2600; 2650; 2700; 2750; 2800; 2850; 2900; 2950; 3000; 3050; 3100; 3150; 3200; 3250; 3300; 3350; 3400; 3450; 3500; 3550; 3600; 3650; 3700; 3750; 3800; 3850; 3900; 3950; 4000; 4050; 4100; 4150; 4200; 4250; 4300; 4350; 4400; 4450; 4500; 4550; 4600; 4650; 4700; 4750; 4800; 4850; 4900; 4950; 
1900;0.0;0.004396652187731751;0.005720945015361797;0.011494861743828796;0.021029770102765123;0.022248119504184764;0.027836635236783557;0.03429918423561818;0.03882826570611293;0.030326305752728044;0.02200974679521136;0.022301091217289966;0.021638944803474943;0.015785570505350142;0.0145407352473779;0.01507045237842992;0.01218349401419642;0.016368259349507364;0.012157008157643819;0.00813115796164848;0.00903167708443691;0.00757495497404386;0.004608539040152558;0.008369530670621888;0.004476109757389554;0.004317194618073949;0.003257760355969912;0.006780379277465833;0.006224176289861214;0.005959317724335205;0.0028869583642334995;0.0013242928276300456;0.002966415933891302;0.0018804958152346648;0.002171840237313275;0.002092382667655472;0.009667337641699332;0.014567221103930501;0.019308189426846065;0.013428329272168662;0.021029770102765123;0.022539463926263374;0.015547197796376734;0.011945121305223011;0.018804958152346646;0.02063248225447611;0.019308189426846065;0.02063248225447611;0.028578239220256384;0.02158597309036974;0.016712575484691176;0.02087085496344952;0.016474202775717768;0.012130522301091217;0.016897976480559383;0.014328848394957093;0.012951583854221845;0.013322385845958259;0.014593706960483102;0.013560758554931666;0.015388282657061129;0.015467740226718932;0.011521347600381397;0.012289437440406822;0.006489034855387223;0.00609174700709821;0.0039199067697849345;0.0018540099586820639;0.0029399300773387013;0.0028604725076808984;0.0022512978069710774;0.0019864392414450684;0.0028075007945756966;0.003522618921495921;0.002092382667655472;0.0022512978069710774;0.0012713211145248438;0.0011388918317618393;0.0014037503972878483;0.0021453543807606738;0.002410212946286683;0.002383727089734082;0.002410212946286683;0.0036815340608115266;0.004396652187731751;0.005058798601546774;0.003655048204258926;0.003575590634601123;0.004131793622205742;0.004158279478758343;0.0023307553766288803;0.0042907087615213476;0.002436698802839284;0.0027810149380230955;0.00495285517533637;0.0022248119504184767;0.0027280432249178936;0.0016156372497086555;0.0013772645407352474;0.0;
1950;0.0011241481065130331;0.0036183517178388254;0.011663036605072718;0.015035480924611818;0.021112906625447903;0.030387128504180426;0.03671046160331624;0.030949202557436942;0.022201925103632402;0.02434483243167287;0.015913721632825124;0.0290522026276962;0.023536850980116632;0.014578795756340898;0.014719314269655026;0.01889974004075037;0.015140869809597415;0.008395981170519215;0.011487388463430058;0.0112063514368018;0.013349258764842269;0.0067448886390781984;0.007096184922363522;0.0016862221597695496;0.005901777559193424;0.004250685027752406;0.007306962692334715;0.00737722194899178;0.004707370196023326;0.003829129487810019;0.008958055223775732;0.008079814515562425;0.009906555188646105;0.004601981311037729;0.005269444249279842;0.007939296002248296;0.009028314480432797;0.009941684816974636;0.013630295791470527;0.00923909225040399;0.0112063514368018;0.00846624042717628;0.01570294386285393;0.018688962270779177;0.019602332607321013;0.018688962270779177;0.020691351085505516;0.025293332396543244;0.01384107356144172;0.021393943652076162;0.02044544368720579;0.01984824000562074;0.01844305487247945;0.015140869809597415;0.01370055504812759;0.009730907047003443;0.01384107356144172;0.01106583292348767;0.013911332818098785;0.018548443757465047;0.010187592215274363;0.009098573737089862;0.004953277594323052;0.007096184922363522;0.004250685027752406;0.00600716644417902;0.004637110939366262;0.006780018267406731;0.004531722054380665;0.0062179442141502145;0.004742499824351858;0.00368861097449589;0.004496592426052133;0.007587999718962973;0.004847888709337455;0.003583222089510293;0.004391203541066535;0.004320944284409471;0.002950888779596712;0.00245907398299726;0.003091407292910841;0.0034075739478676317;0.0028103702662825828;0.00245907398299726;0.001861870301412211;0.003548092461181761;0.004566851682709197;0.004777629452680391;0.0042858146560809385;0.002634722124639921;0.0015105740181268882;0.0020726480713834047;0.002213166584697534;0.0018267406730836787;0.00323192580622497;0.0023888147263401954;0.0034427035761961638;0.003829129487810019;0.0020375184430548726;0.0;
2000;0.0;0.0015452888501466043;0.010420794040732229;0.004952848878675014;0.014937792218083841;0.012718915920437435;0.01790950154528885;0.02829067279499168;0.02488311276646327;0.028686900705285682;0.031143513749108488;0.026943497899992074;0.015967984784848243;0.01814723829146525;0.01711704572470085;0.02107932482764086;0.011688723353673033;0.013788731278231239;0.018503843410729852;0.015215151755289643;0.011252872652349631;0.00705285680323322;0.005467945162057215;0.0063000237736746175;0.009469847056026626;0.004754734923528014;0.008122672161027022;0.014066090815437039;0.013154766621760837;0.009905697757350028;0.004200015849116411;0.004358507013234012;0.004081147476028211;0.0032886916554402093;0.0038434107298518107;0.004675489341469213;0.004596243759410413;0.002377367461764007;0.0045566209683810125;0.02163404390205246;0.011094381488232032;0.016403835486171647;0.009390601473967827;0.011490609398526032;0.02191140343925826;0.02210951739440526;0.026151042079404073;0.03173785561454949;0.026507647198668674;0.017037800142642046;0.015611379665583644;0.016522703859259847;0.010024566130438228;0.01101513590617323;0.008637768444409223;0.019296299231317853;0.019098185276170854;0.013590617323084237;0.011450986607496633;0.009549092638085427;0.012520801965290434;0.011886837308820033;0.01065853078690863;0.011807591726761234;0.006696251683968619;0.01022268008558523;0.006815120057056819;0.0044773753863222125;0.0037245423567636104;0.005071717251763214;0.0045566209683810125;0.005150962833822014;0.0031302004913226085;0.006260400982645217;0.0026547269989698075;0.0028924637451462083;0.004120770267057611;0.004952848878675014;0.004992471669704414;0.005943418654410016;0.004318884222204612;0.005388699579998415;0.004081147476028211;0.0033283144464696093;0.006022664236468817;0.004833980505586814;0.0033283144464696093;0.0038434107298518107;0.004160393058087012;0.0031302004913226085;0.0029320865361756082;0.004200015849116411;0.0032886916554402093;0.0026547269989698075;0.0016245344322054045;0.0009509469847056027;0.0009113241936762026;0.0013471748949996038;0.001386797686029004;0.0;
2050;0.0;0.0017032799056644974;0.006682098091453029;0.008996811809407345;0.017382189806524874;0.023671223304363016;0.026247980084727257;0.0328864043324453;0.03380355505088003;0.023103463335808185;0.03175088439533563;0.028999432240031445;0.018954448180984407;0.01650871293182513;0.010044984059047036;0.009782940996637114;0.010307027121456959;0.010787439402541817;0.010307027121456959;0.007555574966152771;0.010132331746517011;0.008123334934707604;0.005852295060488274;0.00952089793422719;0.00742455343494781;0.006026990435428222;0.0057649473730183;0.003799624404943879;0.0036249290300039306;0.0017032799056644974;0.0019653229680744204;0.0024457352491592784;0.009477224090492203;0.0034939074987989692;0.00681311962265799;0.0065074027165130804;0.002664104467834214;0.0013538891557846005;0.005983316591693235;0.008691094903262437;0.005197187404463467;0.02480674324147268;0.019653229680744202;0.019784251211949162;0.025199807835087566;0.01698912521290999;0.025243481678822552;0.028693715333886535;0.029610866052321265;0.019958946586889112;0.019871598899419137;0.012971131589291173;0.014325020745075774;0.014499716120015722;0.01484910686989562;0.025636546272437437;0.020526706555443943;0.012971131589291173;0.012053980870856445;0.013102153120496136;0.021749574180023584;0.00969559330916714;0.011005808621216754;0.00834170415338254;0.008691094903262437;0.007555574966152771;0.006638424247718042;0.005415556623138402;0.004760448967113595;0.0034939074987989692;0.0025767567803642397;0.006725771935188016;0.005197187404463467;0.00288247368650915;0.0027514521553041885;0.0028387998427741624;0.002227366030484343;0.0006987814997597939;0.0003057169061449098;0.0008298030309647552;0.0024020614054242914;0.002664104467834214;0.00227103987421933;0.003319212123859021;0.003712276717473905;0.003799624404943879;0.004978818185788532;0.0055465781543433635;0.00545923046687339;0.00288247368650915;0.0031881905926540595;0.002489409092894266;0.004280036686028737;0.004192688998558763;0.003100842905184085;0.004454732060968686;0.002926147530244137;0.004149015154823776;0.003013495217714111;0.0;
2100;3.812137846904544e-05;0.0014486123818237267;0.008157974992375725;0.01528667276608722;0.02081427264409881;0.025236352546508082;0.02474077462641049;0.026456236657517535;0.030725831046050624;0.022758462946020127;0.03026837450442208;0.017764562366575174;0.0200518450747179;0.014181152790484904;0.014104910033546813;0.009759072888075633;0.007891125343092406;0.00953034461726136;0.007586154315340043;0.005375114364135407;0.0031259530344617263;0.0036596523330283625;0.004231473010064044;0.00301158889905459;0.0027828606282403173;0.002439768222018908;0.0027828606282403173;0.0018298261665141812;0.002439768222018908;0.002096675815797499;0.0035834095760902715;0.003812137846904544;0.003735895089966453;0.0036977737114974076;0.0028972247636474533;0.0011817627325404086;0.002439768222018908;0.004422079902409271;0.004155230253125953;0.005680085391887771;0.013609332113449222;0.029963403476669717;0.05710582494663007;0.02832418420250076;0.027828606282403173;0.03541476059774321;0.03804513571210735;0.026036901494358035;0.026799329063738945;0.02333028362305581;0.017002134797194268;0.01730710582494663;0.01765019823116804;0.017268984446477585;0.014104910033546813;0.011398292162244587;0.014714852089051541;0.013952424519670631;0.00560384263494968;0.008081732235437634;0.00602317779810918;0.00602317779810918;0.0070524550167734065;0.006594998475144861;0.009568465995730406;0.006480634339737725;0.0057182067703568165;0.005870692284232998;0.006251906068923453;0.0031640744129307714;0.003812137846904544;0.003621530954559317;0.00217291857273559;0.004269594388533089;0.004040866117718817;0.004612686794754499;0.0025541323574260447;0.0022872827081427266;0.0036596523330283625;0.001639219274168954;0.0028972247636474533;0.004460201280878317;0.0028972247636474533;0.0033928026837450444;0.005108264714852089;0.0033928026837450444;0.003278438548337908;0.003964623360780726;0.005870692284232998;0.004803293687099725;0.003812137846904544;0.006137541933516316;0.006556877096675816;0.008882281183287587;0.010064043915827997;0.004993900579444953;0.002439768222018908;0.0008767917047880451;0.0010292772186642268;0.0;
2150;4.7323837016705316e-05;0.0016090104585679806;0.008565614500023662;0.011736311580142917;0.01940277317684918;0.022810089442051963;0.02749514930670579;0.024419099900619943;0.03345795277081066;0.0204912214282334;0.019355449339832475;0.017651791207231083;0.012872083668543845;0.01372391273484454;0.0177937627182812;0.014481094127111826;0.010742511002792107;0.011736311580142917;0.005726184279021343;0.005489565093937817;0.010269272632625052;0.00676730869338886;0.007145899389522503;0.006341394160238512;0.0027921063839856136;0.003643935450286309;0.0064833656712886285;0.008849557522123894;0.0056315366049879325;0.007950404618806493;0.004164497657470068;0.004401116842553595;0.0033599924281860773;0.0018456296436515072;0.00454308835360371;0.007997728455823198;0.007145899389522503;0.011499692395059392;0.006956604041455681;0.012446169135393498;0.017131229000047325;0.01717855283706403;0.021958260375751267;0.019166153991765654;0.039468080071932234;0.01888221096966542;0.022384174908901613;0.019024182480715537;0.02451374757465335;0.026737967914438502;0.020017983058066346;0.013250674364677488;0.0106951871657754;0.010789834839808811;0.010411244143675169;0.012114902276276561;0.015616866215512754;0.014812360986228764;0.016610666792863566;0.008660262174057073;0.010837158676825517;0.011168425535942455;0.007997728455823198;0.012162226113293265;0.009370119729307652;0.008328995314940135;0.007240547063555913;0.005158298234820879;0.007240547063555913;0.00454308835360371;0.004022526146419952;0.005300269745870995;0.002508163361885382;0.0026974587099522027;0.002413515687851971;0.0027447825469689084;0.0027921063839856136;0.0035019639392361935;0.006388717997255217;0.007098575552505797;0.005110974397804174;0.004306469168520183;0.0038332307983531305;0.005300269745870995;0.008376319151956841;0.008754909848090483;0.00596280346410487;0.00676730869338886;0.0038805546353698358;0.0053475935828877;0.003170697080119256;0.004827031375703942;0.006388717997255217;0.004637736027637121;0.0038332307983531305;0.0023661918508352657;0.0017036581326013913;0.0011830959254176328;0.0014670389475178647;0.0;
2200;3.490157755130532e-05;0.0022337009632835405;0.014588859416445624;0.01298338684908558;0.009667736981711573;0.015077481502163897;0.023244450649169343;0.01947508027362837;0.01930057238587184;0.008620689655172414;0.01095909535110987;0.00977244171436549;0.007817953371492391;0.009632835404160269;0.013297501047047326;0.009423425938852436;0.00649169342454279;0.007468937595979338;0.0035948624877844477;0.004641909814323607;0.007748150216389781;0.006666201312299316;0.004432500349015775;0.007329331285774117;0.004641909814323607;0.005095630322490576;0.0017450788775652658;0.002861929359207036;0.001954488342873098;0.0018846851877704872;0.003141141979617479;0.0026176183163478988;0.002268602540834846;0.0018497836102191819;0.00164037414491135;0.0015705709898087394;0.003455256177579227;0.0027921262041044254;0.00492112243473405;0.004153287728605333;0.0018846851877704872;0.008097165991902834;0.013995532598073433;0.022162501745078878;0.31219461119642605;0.019509981851179675;0.011831634789892503;0.01608962725115175;0.023035041183861512;0.018079017171576155;0.018462934524640515;0.011587323747033366;0.015426497277676952;0.013332402624598632;0.012913583693982968;0.009702638559262879;0.013751221555214296;0.013018288426636883;0.009004607008236772;0.00813206756945414;0.008271673879659361;0.006247382381683652;0.004537205081669692;0.006003071338824515;0.005339941365349714;0.004118386151054028;0.004223090883707943;0.0035948624877844477;0.0038042719530922797;0.005758760295965378;0.006352087114337568;0.007015217087812369;0.0035948624877844477;0.002059193075527014;0.0036646656428870584;0.002268602540834846;0.0014658662571548234;0.0024780120061426774;0.002059193075527014;0.0025129135836939828;0.0019195867653217925;0.0017101773000139607;0.0018497836102191819;0.002373307273488762;0.004467401926567081;0.004292894038810554;0.002861929359207036;0.005339941365349714;0.0035599609102331424;0.0026874214714505094;0.004572106659220997;0.0032807482898227;0.0037693703755409744;0.0023384056959374565;0.0017799804551165712;0.003176043557168784;0.003629764065335753;0.0032807482898227;0.004432500349015775;0.0;
2250;0.0;0.001202573507305634;0.014671396789128736;0.014671396789128736;0.011725091696229931;0.017497444531296976;0.016174613673260778;0.02645661716072395;0.016475257050087188;0.024231856172208525;0.024592628224400215;0.014911911490589862;0.012025735073056341;0.015753712945703807;0.013949852684745355;0.012807407852805004;0.012145992423786904;0.007215441043833804;0.005832481510432325;0.00565209548433648;0.005171066081414226;0.006974926342372677;0.00883891527869641;0.004269135950935001;0.0027659190668029585;0.004750165353857255;0.0037881065480127474;0.0015032168841320427;0.0031266911189946484;0.004449521977030846;0.002585533040707113;0.0031266911189946484;0.0033672058204557752;0.0019842462870542964;0.0021045036377848594;0.0067344116409115504;0.00703505501773796;0.004509650652396128;0.0037881065480127474;0.00529132343214479;0.0055919668089711985;0.004509650652396128;0.035055017737959236;0.02224760988515423;0.0367987493235524;0.07654380374000361;0.04184955805423606;0.026637003186819795;0.020564006974926344;0.01623474234862606;0.018820275389333174;0.0183993746617762;0.01166496302086465;0.009921231435271481;0.011845349046960496;0.013709337983284229;0.020323492273465214;0.023690698093920992;0.01695628645300944;0.014611268113763454;0.011424448319403523;0.006012867536528171;0.007636341771390776;0.006193253562624015;0.005952738861162888;0.007455955745294931;0.0039083638987433104;0.0021646323131501413;0.003968492574108593;0.0073958270699296495;0.005471709458240635;0.004750165353857255;0.00282604774216824;0.0019842462870542964;0.0023450183392459863;0.003848235223378029;0.002585533040707113;0.0021045036377848594;0.001202573507305634;0.004329264626300283;0.0029463050928988034;0.004810294029222536;0.005351452107510072;0.005892610185797607;0.0045697793277614095;0.0022848896638807048;0.0033672058204557752;0.00703505501773796;0.009680716733810353;0.006072996211893452;0.007335698394564368;0.0055919668089711985;0.005411580782875353;0.0046900366784919725;0.006674282965546269;0.011965606397691059;0.005411580782875353;0.004329264626300283;0.002886176417533522;0.0;
2300;0.0;0.007234311305046794;0.010047654590342769;0.007578802319572831;0.012516506861112706;0.009530918068553712;0.016191077682723775;0.021645518746052708;0.016765229373600504;0.014124131595567548;0.019808233335247172;0.012860997875638745;0.007521387150485158;0.011827524832060631;0.009817993913992077;0.007865878165011195;0.007578802319572831;0.007463971981397486;0.00912901188494;0.012516506861112706;0.014181546764655223;0.01142561864844692;0.009645748406729058;0.008095538841361887;0.00930125739220302;0.010219900097605787;0.00832519951771258;0.00465062869610151;0.007234311305046794;0.0025836826089452834;0.002928173623471321;0.0012057185508411322;0.001837285410805535;0.0008612275363150944;0.001435379227191824;0.003617155652523397;0.002985588792558994;0.001492794396279497;0.0038468163288740884;0.0068898202905207555;0.007463971981397486;0.012631337199288053;0.02497559855313774;0.015904001837285412;0.023540219325945914;0.035138083481655855;0.04449675604294655;0.04449675604294655;0.024114371016822643;0.015329850146408681;0.019865648504334844;0.023023482804156857;0.021243612562438997;0.016592983866337487;0.026698053625767926;0.027099959809381638;0.0155020956536717;0.01297582821381409;0.02939656657288856;0.0155020956536717;0.010334730435781134;0.008956766377676983;0.0057989320778549696;0.010219900097605787;0.009932824252167422;0.008440029855887926;0.004822874203364529;0.011195957972096228;0.007980708503186542;0.005052534879715221;0.002985588792558994;0.001492794396279497;0.002755928116208302;0.003617155652523397;0.0021243612562438998;0.0022391915944192458;0.004306137681575472;0.0032726646379973587;0.001779870241717862;0.001607624734454843;0.0009760578744904404;0.0013205488890164782;0.002870758454383648;0.0035023253143480508;0.006315668599644026;0.0042487225124877995;0.006258253430556353;0.00987540908307975;0.010794051788482518;0.010564391112131826;0.012631337199288053;0.010506975943044151;0.005109950048802893;0.002755928116208302;0.0044783831888384916;0.0032726646379973587;0.0010908882126657864;0.0022391915944192458;0.001492794396279497;0.0;
2350;0.0;0.0015064562410329987;0.008895265423242468;0.010401721664275465;0.02496413199426112;0.015208034433285509;0.0296987087517934;0.025538020086083215;0.01685796269727403;0.013988522238163558;0.018938307030129126;0.017862266857962696;0.021305595408895265;0.026829268292682926;0.018579626972740317;0.013414634146341463;0.009110473457675754;0.006312769010043041;0.006743185078909613;0.004734576757532282;0.008034433285509325;0.003658536585365854;0.0077474892395982785;0.006743185078909613;0.004088952654232425;0.006527977044476327;0.007532281205164993;0.004878048780487805;0.004878048780487805;0.004088952654232425;0.001362984218077475;0.001291248206599713;0.0022955523672883787;0.002367288378766141;0.001362984218077475;0.0032281205164992827;0.007317073170731708;0.007101865136298422;0.00860832137733142;0.007819225251076041;0.007245337159253945;0.023242467718794835;0.01592539454806313;0.02187948350071736;0.01671449067431851;0.020014347202295554;0.020875179340028693;0.02109038737446198;0.01800573888091822;0.020875179340028693;0.021664275466284074;0.019583931133428982;0.012338593974175036;0.010043041606886656;0.01291248206599713;0.020516499282639884;0.021233859397417502;0.018292682926829267;0.017360114777618365;0.015853658536585366;0.013558106169296986;0.014921090387374462;0.010688665710186514;0.007245337159253945;0.006886657101865136;0.0058823529411764705;0.005380200860832138;0.007604017216642754;0.004806312769010043;0.006886657101865136;0.0037302725968436155;0.0020803443328550933;0.0027977044476327115;0.00351506456241033;0.0024390243902439024;0.0020803443328550933;0.004232424677187948;0.005595408895265423;0.0030129124820659973;0.008321377331420373;0.006743185078909613;0.005523672883787661;0.006169296987087518;0.00853658536585366;0.008464849354375897;0.00817790530846485;0.005164992826398852;0.008751793400286943;0.008751793400286943;0.015781922525107604;0.01054519368723099;0.004519368723098996;0.003945480631276901;0.0054519368723099;0.005738880918220947;0.006743185078909613;0.0031563845050215206;0.0032281205164992827;0.0054519368723099;0.0;
2400;0.0;6.906554320049727e-05;0.0006906554320049727;0.0017266385800124317;0.010152634850473099;0.008080668554458182;0.0037986048760273497;0.007459078665653705;0.011948338973686029;0.013744043096898957;0.006561226604047241;0.005041784653636301;0.004143932592029836;0.0018647696664134262;0.003384211616824366;0.00683748877684923;0.008495061813661164;0.0034532771600248634;0.0024863595552179017;0.0019338352096139235;0.0020029007528144208;0.0002071966296014918;0.00034532771600248634;0.00027626217280198907;0.0006215898888044754;0.0004143932592029836;0.0002071966296014918;0.0004834588024034809;0.0006906554320049727;0.0009669176048069618;0.00034532771600248634;0.0008287865184059672;0.0005525243456039781;0.00034532771600248634;0.0002071966296014918;0.00013813108640099454;0.00013813108640099454;0.00034532771600248634;0.00013813108640099454;0.0005525243456039781;0.0020029007528144208;0.0051799157400372955;0.016644795911319843;0.010014503764072105;0.01650666482491885;0.015816009392913874;0.014849091788106913;0.007735340838455694;0.6037709786587472;0.006768423233648732;0.0075972097520546995;0.008495061813661164;0.008909455072864149;0.008495061813661164;0.005387112369638787;0.00835693072726017;0.008218799640859175;0.004627391394433317;0.00455832585123282;0.012224601146488018;0.00987637267767111;0.006423095517646246;0.004351129221631328;0.014849091788106913;0.006906554320049727;0.0017266385800124317;0.002624490641618896;0.0008978520616064645;0.0011050486912079563;0.003107949444022377;0.005248981283237792;0.007044685406450721;0.0037295393328268525;0.0018647696664134262;0.002071966296014918;0.0029698183576213825;0.001795704123212929;0.0012431797776089508;0.0006906554320049727;0.0008287865184059672;0.0017266385800124317;0.0015885074936114372;0.0014503764072104426;0.0019338352096139235;0.0016575730368119344;0.004212998135230334;0.00227916292561641;0.002348228468816907;0.006354029974445749;0.001312245320809448;0.0005525243456039781;0.0014503764072104426;0.001035983148007459;0.0012431797776089508;0.0004834588024034809;0.0008978520616064645;0.00075972097520547;0.00075972097520547;0.00075972097520547;0.0;
2450;0.0008629782337712149;0.017930769968357466;0.011602262920701888;0.007383258222264839;0.010931057627768722;0.01630069997123406;0.01141048997986384;0.017163678205005275;0.02224566113721354;0.039601112283056863;0.02598523348355547;0.01831431585003356;0.010355738805254578;0.010259852334835555;0.009684533512321411;0.01236935468405408;0.00987630645315946;0.011506376450282865;0.008246236456036053;0.005753188225141433;0.006999712340588743;0.008342122926455078;0.004986096461789241;0.006999712340588743;0.010068079393997507;0.009588647041902388;0.006999712340588743;0.0018218429379614537;0.0014382970562853582;0.0005753188225141433;0.0003835458816760955;0.0005753188225141433;9.588647041902388e-05;0.0004794323520951194;0.007191485281426791;0.0011506376450282866;0.0004794323520951194;0.018218429379614536;0.0009588647041902388;0.005657301754722409;0.007958577044778982;0.010259852334835555;0.021095023492185252;0.02157445584428037;0.02675232524690766;0.02665643877648864;0.022629207018889635;0.02099913702176623;0.04132706875059929;0.01754722408668137;0.01332821938824432;0.014382970562853582;0.015821267619138938;0.012848787036149199;0.013903538210758463;0.01735545114584332;0.01802665643877649;0.018122542909195512;0.010835171157349699;0.01112283056860677;0.010068079393997507;0.01265701409531115;0.012465241154473105;0.006712052929331671;0.009492760571483363;0.007191485281426791;0.012081695272797009;0.0036436858759229074;0.0018218429379614537;0.0026848211717326684;0.0043148911688560745;0.0027807076421516924;0.0018218429379614537;0.0028765941125707163;0.0032601399942468116;0.003931345287179979;0.0017259564675424297;0.0019177294083804776;0.004027231757599003;0.0035477994055038834;0.007191485281426791;0.010739284686930674;0.0076709176335219105;0.008725668808131172;0.006520279988493623;0.005657301754722409;0.005369642343465337;0.006616166458912647;0.013424105858663342;0.01265701409531115;0.009972192923578482;0.008725668808131172;0.004986096461789241;0.006328507047655575;0.009013328219388245;0.007479144692683863;0.006328507047655575;0.013040559976987246;0.007191485281426791;0.0;
2500;0.0;0.005211726384364821;0.005211726384364821;0.016395222584147665;0.018349619978284472;0.025407166123778503;0.021498371335504887;0.023344191096634093;0.02214983713355049;0.012920738327904451;0.014223669923995657;0.00988056460369164;0.011292073832790446;0.016069489685124866;0.019326818675352877;0.008686210640608035;0.01476655808903366;0.014549402823018458;0.007274701411509229;0.005971769815418024;0.00510314875135722;0.005863192182410423;0.002062975027144408;0.005863192182410423;0.00249728555917481;0.001737242128121607;0.008143322475570033;0.010097719869706841;0.008143322475570033;0.013572204125950055;0.008794788273615635;0.005537459283387622;0.00738327904451683;0.005863192182410423;0.0029315960912052116;0.00249728555917481;0.002062975027144408;0.00249728555917481;0.0016286644951140066;0.0033659066232356134;0.0016286644951140066;0.004777415852334419;0.006406080347448426;0.00738327904451683;0.016938110749185668;0.02290988056460369;0.016286644951140065;0.011834961997828448;0.010966340933767645;0.01965255157437568;0.012920738327904451;0.012812160694896851;0.019218241042345277;0.03496199782844734;0.013137893593919652;0.03279044516829533;0.026058631921824105;0.021281216069489683;0.026492942453854505;0.029424538545059716;0.01509229098805646;0.010966340933767645;0.008469055374592834;0.01530944625407166;0.02258414766558089;0.01476655808903366;0.011074918566775244;0.00998914223669924;0.009771986970684038;0.008903365906623236;0.006406080347448426;0.00760043431053203;0.005537459283387622;0.0068403908794788275;0.006406080347448426;0.0071661237785016286;0.005537459283387622;0.004125950054288816;0.003800217155266015;0.00499457111834962;0.0035830618892508143;0.00510314875135722;0.003800217155266015;0.004451682953311618;0.007274701411509229;0.004125950054288816;0.004668838219326819;0.00760043431053203;0.0040173724212812165;0.006948968512486428;0.006188925081433224;0.004343105320304018;0.005211726384364821;0.005646036916395223;0.0035830618892508143;0.004234527687296417;0.0016286644951140066;0.001954397394136808;0.004234527687296417;0.0;
2550;0.0;0.005146736749890495;0.010402978537012702;0.009088918090232151;0.01741130091984231;0.019163381515549714;0.009526938239159002;0.007993867717915024;0.018396846254927726;0.023981603153745073;0.019491896627244855;0.01029347349978099;0.007117827420061323;0.013688129653964083;0.00492772667542707;0.0042706964520367935;0.00788436268068331;0.003942181340341655;0.003504161191414805;0.015111695137976347;0.0086508979413053;0.011279018834866403;0.011060008760402978;0.007336837494524748;0.0056942619360490585;0.003832676303109943;0.004380201489268506;0.0015330705212439773;0.0017520805957074025;0.0018615856329391152;0.0045992115637319315;0.0022996057818659658;0.0022996057818659658;0.0022996057818659658;0.002956636005256242;0.0004380201489268506;0.0020805957074025404;0.006570302233902759;0.003942181340341655;0.002190100744634253;0.0037231712658782304;0.010512483574244415;0.010074463425317565;0.016097240473061762;0.01806833114323259;0.04938677179150241;0.04719667104686816;0.028252299605781867;0.01445466491458607;0.012702584318878668;0.013469119579500657;0.012593079281646956;0.012593079281646956;0.010950503723171266;0.020367936925098553;0.04424003504161191;0.021572492334647395;0.022777047744196234;0.02551467367498905;0.03777923784494087;0.01445466491458607;0.01741130091984231;0.011717038983793254;0.01073149364870784;0.011279018834866403;0.007336837494524748;0.008869908015768726;0.0020805957074025404;0.002518615856329391;0.004161191414805081;0.003175646079719667;0.0028471309680245293;0.005146736749890495;0.006679807271134472;0.0064607971966710465;0.0030661410424879547;0.0036136662286465177;0.003942181340341655;0.005037231712658782;0.0045992115637319315;0.004051686377573368;0.00788436268068331;0.011169513797634692;0.007227332457293035;0.007993867717915024;0.011279018834866403;0.0075558475689881735;0.008322382829610162;0.0027376259307928166;0.0037231712658782304;0.009745948313622427;0.006241787122207621;0.009417433201927288;0.010621988611476127;0.006789312308366185;0.002628120893561104;0.006679807271134472;0.007117827420061323;0.002956636005256242;0.0;
